id,neighbourhood_cleansed,lat,lon,property_type,room_type,price,accommodates,bathrooms,amenities,review_scores_rating,review_scores_location,instant_bookable,calculated_host_listings_count,lake_access,num_amenities,dist_ta,dist_pb,num_ta,num_stops
48913308,Commune de Genève,46.21143,6.133,Private room in apartment,Private room,41.0,1,1.5,"[""Lock on bedroom door"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Essentials"", ""Pocket wifi"", ""Hot water"", ""Dedicated workspace"", ""Dishwasher"", ""Fire extinguisher"", ""Elevator"", ""Stove"", ""Patio or balcony"", ""Heating"", ""Bed linens"", ""Host greets you"", ""Free street parking"", ""Coffee maker"", ""Indoor fireplace"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Paid parking off premises"", ""Kitchen""]",4.3,4.7,1,4,0,33,882.91621536663,75.26655844148226,0,2
48913451,Commune de Genève,46.20775,6.14325,Private room in apartment,Private room,77.0,2,1.0,"[""Cable TV"", ""Lock on bedroom door"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Shower gel"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Essentials"", ""Pocket wifi"", ""Hot water"", ""Dedicated workspace"", ""Fire extinguisher"", ""Elevator"", ""TV with standard cable"", ""Stove"", ""Heating"", ""Bed linens"", ""Free street parking"", ""Smart lock"", ""Coffee maker"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Paid parking off premises"", ""Kitchen""]",4.615576671035387,4.782021276595745,1,4,0,32,318.17000329780683,118.18403773126836,1,4
48913929,Commune de Genève,46.20759,6.14195,Entire apartment,Entire home/apt,90.0,2,1.0,"[""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Hangers"", ""Microwave"", ""Cooking basics"", ""Smart lock"", ""Refrigerator"", ""Long term stays allowed"", ""Dishes and silverware"", ""Essentials"", ""TV"", ""Heating"", ""Iron"", ""Shampoo"", ""Coffee maker""]",4.0,5.0,1,4,0,16,406.6741167625884,27.62064809183504,1,6
48930993,Commune de Genève,46.20608,6.15895,Entire apartment,Entire home/apt,135.0,4,1.0,"[""Paid street parking off premises"", ""Dishes and silverware"", ""Clothing storage"", ""TV"", ""Toaster"", ""Hot water kettle"", ""Iron"", ""Washer \u2013\u00a0In building"", ""Wifi"", ""Hair dryer"", ""Baking sheet"", ""Essentials"", ""Hot water"", ""Dryer \u2013 In building"", ""Dishwasher"", ""Stove"", ""Heating"", ""Bed linens"", ""Coffee maker"", ""Freezer"", ""Microwave"", ""Nespresso machine"", ""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Kitchen""]",4.75,5.0,1,1,0,29,369.4862889078066,604.5490882682461,3,0
48931389,Thônex,46.19303,6.20884,Entire apartment,Entire home/apt,107.0,3,1.0,"[""Bose sound system with Bluetooth and aux"", ""Dishes and silverware"", ""TV"", ""Smoke alarm"", ""Dining table"", ""Toaster"", ""Hot water kettle"", ""Iron"", ""Central heating"", ""Wifi"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Baking sheet"", ""Free residential garage on premises \u2013 1 space"", ""Outdoor furniture"", ""Essentials"", ""Wine glasses"", ""Bathtub"", ""Free washer \u2013 In unit"", ""Hot water"", ""Single level home"", ""Drying rack for clothing"", ""Dishwasher"", ""Room-darkening shades"", ""Clothing storage: walk-in closet"", ""Patio or balcony"", ""Free dryer \u2013 In unit"", ""Laundromat nearby"", ""Bed linens"", ""Host greets you"", ""Free street parking"", ""Kitchen"", ""Coffee maker"", ""Freezer"", ""Microwave"", ""Nespresso machine"", ""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Refrigerator"", ""Outdoor dining area"", ""Oven"", ""Dedicated workspace: table"", ""Cooking basics"", ""Paid parking off premises"", ""Crib""]",4.615576671035387,4.782021276595745,0,1,0,46,283.07061087504263,280.06943109746175,1,0
48933731,Commune de Genève,46.20446,6.15887,Entire apartment,Entire home/apt,157.0,4,1.0,"[""Ethernet connection"", ""Extra pillows and blankets"", ""Portable fans"", ""Dishes and silverware"", ""Clothing storage"", ""TV"", ""Dining table"", ""Shower gel"", ""Beachfront"", ""Private entrance"", ""Iron"", ""Shampoo"", ""Lake access"", ""Wifi"", ""Essentials"", ""Wine glasses"", ""Bathtub"", ""Pocket wifi"", ""Babysitter recommendations"", ""Hot water"", ""Lockbox"", ""Dishwasher"", ""Room-darkening shades"", ""Cleaning products"", ""Stove"", ""Patio or balcony"", ""Laundromat nearby"", ""Heating"", ""Bed linens"", ""Coffee maker"", ""Freezer"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Cleaning before checkout"", ""Outdoor dining area"", ""Oven"", ""Body soap"", ""Cooking basics"", ""Paid parking off premises"", ""Kitchen""]",4.78,5.0,1,2,1,42,440.90374017910295,425.3069355852443,4,0
48950218,Commune de Genève,46.19207,6.13679,Entire apartment,Entire home/apt,110.0,6,1.0,"[""Cable TV"", ""Dishes and silverware"", ""Clothing storage"", ""Luggage dropoff allowed"", ""Iron"", ""Wifi"", ""Baking sheet"", ""Essentials"", ""Hot water"", ""Bread maker"", ""Cleaning products"", ""TV with standard cable"", ""Stove"", ""Heating"", ""Bed linens"", ""Free street parking"", ""Coffee maker"", ""Freezer"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Cleaning before checkout"", ""Oven"", ""Body soap"", ""Cooking basics"", ""Kitchen""]",4.67,4.67,1,1,0,27,718.8955720200179,177.9959279963889,0,2
48970522,Commune de Genève,46.20995,6.13435,Private room in loft,Private room,50.0,1,0.0,"[""Carbon monoxide alarm"", ""Long term stays allowed"", ""Lock on bedroom door"", ""Essentials"", ""Washer"", ""Smoke alarm"", ""Heating"", ""Dryer"", ""Hot water"", ""Shampoo"", ""Kitchen""]",4.615576671035387,4.782021276595745,1,2,0,11,744.2421838452866,221.2194140045218,0,2
48977042,Commune de Genève,46.19392,6.15465,Entire apartment,Entire home/apt,90.0,3,1.0,"[""Wifi"", ""Elevator"", ""Dishes and silverware"", ""Essentials"", ""TV"", ""Private entrance"", ""Heating"", ""Hot water"", ""Kitchen""]",5.0,5.0,0,1,0,9,199.70439555686303,190.6578102159099,2,1
48991798,Chêne-Bougeries,46.19809,6.17713,Entire apartment,Entire home/apt,108.0,4,2.0,"[""Wifi"", ""Long term stays allowed"", ""Washer"", ""TV"", ""Body soap"", ""Bed linens"", ""Hot water"", ""Cooking basics"", ""Shampoo"", ""Kitchen""]",4.0,4.0,1,76,0,10,2076.243753229914,323.248169522065,0,0
49019972,Commune de Genève,46.20588,6.12555,Entire condominium,Entire home/apt,80.0,3,1.0,"[""Ethernet connection"", ""Extra pillows and blankets"", ""Paid street parking off premises"", ""Baby bath"", ""Clothing storage"", ""Washer"", ""Dishes and silverware"", ""Smoke alarm"", ""Dining table"", ""Shower gel"", ""Private patio or balcony"", ""Toaster"", ""Hot water kettle"", ""Iron"", ""Shampoo"", ""Lake access"", ""Wifi"", ""Hair dryer"", ""Outdoor furniture"", ""Essentials"", ""Wine glasses"", ""Bathtub"", ""Babysitter recommendations"", ""Hot water"", ""Single level home"", ""Lockbox"", ""Drying rack for clothing"", ""Private fenced garden or backyard"", ""bose Bluetooth sound system"", ""Dedicated workspace"", ""Dishwasher"", ""Fire extinguisher"", ""Room-darkening shades"", ""Elevator"", ""Cleaning products"", ""Stove"", ""Laundromat nearby"", ""Heating"", ""Bed linens"", ""Coffee maker"", ""TV with Netflix"", ""Freezer"", ""Microwave"", ""Nespresso machine"", ""Hangers"", ""Long term stays allowed"", ""Board games"", ""Refrigerator"", ""Outdoor dining area"", ""Children\u2019s dinnerware"", ""Oven"", ""Body soap"", ""Cooking basics"", ""Kitchen""]",5.0,4.67,0,1,1,54,808.7385483981002,718.3250123627442,0,0
49029310,Commune de Genève,46.21161,6.14577,Entire apartment,Entire home/apt,103.0,4,1.5,"[""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Hangers"", ""Long term stays allowed"", ""Coffee maker"", ""Essentials"", ""Washer"", ""Heating"", ""Dryer"", ""Hot water"", ""Shampoo"", ""Kitchen""]",4.67,5.0,0,1,0,13,695.8649027239477,188.1949325191824,0,2
49055393,Corsier,46.26209,6.22364,Entire apartment,Entire home/apt,94.0,2,1.0,"[""Wifi"", ""Hangers"", ""Long term stays allowed"", ""Free parking on premises"", ""Essentials"", ""Washer"", ""TV"", ""Private entrance"", ""Heating"", ""Dryer"", ""Breakfast"", ""Cooking basics"", ""Kitchen""]",4.615576671035387,4.782021276595745,1,1,0,13,2321.162220017789,6720.429192362468,0,0
49059657,Meinier,46.24713,6.23659,Entire apartment,Entire home/apt,100.0,4,1.0,"[""Wifi"", ""Body soap"", ""Bed linens"", ""Hot water"", ""Cooking basics"", ""Shampoo"", ""Kitchen""]",4.615576671035387,4.782021276595745,1,1,0,7,2403.049266891316,6911.84886023553,0,0
49070783,Commune de Genève,46.20681,6.12736,Private room in apartment,Private room,50.0,1,1.0,"[""Dedicated workspace"", ""Wifi"", ""Gym"", ""Long term stays allowed"", ""Essentials"", ""Washer"", ""Heating"", ""Cooking basics"", ""Kitchen""]",4.615576671035387,4.782021276595745,0,1,0,9,672.8524710511767,702.6002894432419,0,0
49073504,Vernier,46.20341,6.09868,Private room in villa,Private room,35.0,2,1.0,"[""Lock on bedroom door"", ""Dishes and silverware"", ""Clothing storage"", ""Washer"", ""Dining table"", ""Shower gel"", ""Toaster"", ""Hot water kettle"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Wine glasses"", ""Bathtub"", ""Hot water"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Dishwasher"", ""Room-darkening shades"", ""Free parking on premises"", ""Cleaning products"", ""Stove"", ""Heating"", ""Dryer"", ""Bed linens"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Oven"", ""Body soap"", ""Cooking basics"", ""Kitchen""]",4.615576671035387,4.782021276595745,0,2,0,34,1278.2073230879607,1930.045811152543,0,0
49075101,Lancy,46.17445,6.13249,Private room in house,Private room,123.0,3,1.0,"[""Ethernet connection"", ""Portable fans"", ""Dishes and silverware"", ""Clothing storage"", ""Washer"", ""TV"", ""Shower gel"", ""Private entrance"", ""Breakfast"", ""Iron"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Bathtub"", ""Pocket wifi"", ""Hot water"", ""Dedicated workspace"", ""Fire extinguisher"", ""Room-darkening shades"", ""Outdoor shower"", ""Free parking on premises"", ""Cleaning products"", ""Patio or balcony"", ""Heating"", ""Dryer"", ""Free street parking"", ""Indoor fireplace"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Body soap"", ""Cooking basics"", ""Backyard"", ""Kitchen""]",5.0,5.0,0,2,0,34,504.3674007359302,169.80829086150922,1,3
49083895,Choulex,46.22467,6.224,Private room in house,Private room,38.0,3,1.0,"[""Extra pillows and blankets"", ""Portable fans"", ""Lock on bedroom door"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""TV"", ""Smoke alarm"", ""Shower gel"", ""Toaster"", ""Ping pong table"", ""Hot water kettle"", ""BBQ grill"", ""Shampoo"", ""Central heating"", ""Wifi"", ""Dedicated workspace: office chair and desk"", ""Hair dryer"", ""Baking sheet"", ""Shared fenced garden or backyard"", ""Clothing storage: wardrobe"", ""Outdoor furniture"", ""Essentials"", ""Barbecue utensils"", ""Wine glasses"", ""Bathtub"", ""Free washer \u2013 In unit"", ""Hot water"", ""Drying rack for clothing"", ""Piano"", ""Dishwasher"", ""Fire extinguisher"", ""Room-darkening shades"", ""Bread maker"", ""Free parking on premises"", ""Cleaning products"", ""Beach essentials"", ""Patio or balcony"", ""Dryer"", ""Bed linens"", ""Host greets you"", ""Free street parking"", ""Coffee maker"", ""Game console: Nintendo Wii and Xbox 360"", ""Freezer"", ""Microwave"", ""Conditioner"", ""Hangers"", ""Nespresso machine"", ""Board games"", ""First aid kit"", ""Mini fridge"", ""Refrigerator"", ""Long term stays allowed"", ""Bikes"", ""Outdoor dining area"", ""Oven"", ""Induction stove"", ""Cooking basics"", ""Kitchen""]",4.615576671035387,4.782021276595745,1,1,0,59,532.9988063311895,4061.7456691675975,1,0
49106525,Commune de Genève,46.21689,6.12809,Private room in bed and breakfast,Private room,42.0,1,2.0,"[""Wifi"", ""Cooking basics"", ""Hair dryer"", ""Long term stays allowed"", ""Essentials"", ""Heating"", ""Body soap"", ""Bed linens"", ""Backyard"", ""Hot water"", ""Iron"", ""Shampoo"", ""Kitchen""]",4.5,5.0,1,4,0,13,1378.789953389486,383.1227454341131,0,0
49108649,Pregny-Chambésy,46.2439,6.13812,Entire condominium,Entire home/apt,80.0,2,1.0,"[""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Hangers"", ""Fire extinguisher"", ""First aid kit"", ""Cooking basics"", ""Long term stays allowed"", ""Free parking on premises"", ""Essentials"", ""Washer"", ""TV"", ""Smoke alarm"", ""Private entrance"", ""Heating"", ""Dryer"", ""Host greets you"", ""Iron"", ""Kitchen""]",4.615576671035387,4.782021276595745,1,1,0,19,2169.1642747232013,2388.460262982649,0,0
49114301,Chêne-Bougeries,46.19666,6.19005,Entire apartment,Entire home/apt,97.0,4,1.0,"[""Wifi"", ""Hair dryer"", ""Long term stays allowed"", ""Dishes and silverware"", ""Cleaning products"", ""Washer"", ""Essentials"", ""TV"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Luggage dropoff allowed"", ""Heating"", ""Body soap"", ""Dryer"", ""Bed linens"", ""Hot water"", ""Cooking basics"", ""Shampoo"", ""Kitchen""]",1.0,1.0,0,1,0,20,1572.264976028461,276.38319275455666,0,2
49194768,Commune de Genève,46.19477,6.14447,Entire apartment,Entire home/apt,185.0,4,1.5,"[""Dishes and silverware"", ""Washer"", ""TV"", ""Iron"", ""Shampoo"", ""Lake access"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Hot water"", ""Lockbox"", ""Dedicated workspace"", ""Patio or balcony"", ""Heating"", ""Coffee maker"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Kitchen""]",5.0,4.93,1,1,1,21,483.44225791347606,116.34804447574768,1,2
49195715,Commune de Genève,46.20384,6.16126,Entire apartment,Entire home/apt,80.0,4,1.0,"[""Wifi"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Lockbox"", ""Body soap"", ""Bed linens"", ""Hot water"", ""Cooking basics"", ""Shampoo"", ""Kitchen""]",5.0,5.0,1,10,0,11,561.1698146517872,465.9285630415004,0,0
49205989,Onex,46.18936,6.10567,Entire condominium,Entire home/apt,75.0,3,1.0,"[""Wifi"", ""Dedicated workspace"", ""Long term stays allowed"", ""Portable fans"", ""Paid parking off premises"", ""Outdoor furniture"", ""TV"", ""Outdoor dining area"", ""Bed linens"", ""Hot water"", ""Cooking basics"", ""Backyard"", ""Kitchen""]",4.615576671035387,4.782021276595745,0,3,0,13,1052.9349313619036,387.8419203901475,0,0
49244029,Commune de Genève,46.20157,6.1383,Entire apartment,Entire home/apt,140.0,3,1.0,"[""Wifi"", ""Microwave"", ""Hair dryer"", ""Hangers"", ""Cooking basics"", ""Elevator"", ""Long term stays allowed"", ""Essentials"", ""TV"", ""Oven"", ""Laundromat nearby"", ""Heating"", ""Private entrance"", ""Bed linens"", ""Iron"", ""Kitchen""]",5.0,5.0,0,1,0,16,287.0933870167963,291.16640803546346,4,0
49252572,Commune de Genève,46.21225,6.12657,Private room in apartment,Private room,44.0,2,1.0,"[""Extra pillows and blankets"", ""Portable fans"", ""Lock on bedroom door"", ""Paid street parking off premises"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Clothing storage: wardrobe, dresser, and closet"", ""Dining table"", ""Shower gel"", ""Private entrance"", ""Hot water kettle"", ""Iron"", ""Shampoo"", ""Central heating"", ""Cooking basics"", ""Hair dryer"", ""Dedicated workspace: desk and table"", ""Baking sheet"", ""Essentials"", ""Wine glasses"", ""Bathtub"", ""Free washer \u2013 In unit"", ""Trash compactor"", ""Hot water"", ""Single level home"", ""Drying rack for clothing"", ""Room-darkening shades"", ""Electric stove"", ""Paid dryer \u2013 In building"", ""Cleaning products"", ""Laundromat nearby"", ""Bed linens"", ""Host greets you"", ""Coffee maker"", ""Freezer"", ""Microwave"", ""Conditioner"", ""Hangers"", ""Mini fridge"", ""Refrigerator"", ""Oven"", ""Body soap"", ""Wifi \u2013 50 Mbps"", ""Kitchen""]",5.0,4.79,1,1,0,46,1168.632826032832,340.4592667449706,0,0
49253449,Vernier,46.21346,6.08887,Private room in apartment,Private room,50.0,1,1.0,"[""Wifi"", ""Carbon monoxide alarm"", ""Hangers"", ""Elevator"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Essentials"", ""TV"", ""Smoke alarm"", ""Heating"", ""Hot water"", ""Iron"", ""Kitchen""]",4.615576671035387,4.782021276595745,0,4,0,13,1481.9122736452157,1014.5125157201468,0,0
49265417,Meyrin,46.23142,6.06942,Entire apartment,Entire home/apt,106.0,3,1.0,"[""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Long term stays allowed"", ""Paid parking off premises"", ""Washer"", ""Body soap"", ""Bed linens"", ""Hot water"", ""Cooking basics"", ""Shampoo"", ""Kitchen""]",4.615576671035387,4.782021276595745,0,1,0,12,208.0694431921372,277.48695695881696,1,1
49280371,Commune de Genève,46.19868,6.16331,Entire apartment,Entire home/apt,100.0,2,1.0,"[""Dishes and silverware"", ""Washer"", ""Private patio or balcony"", ""Shower gel"", ""Toaster"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Clothing storage: wardrobe"", ""Essentials"", ""HDTV with premium cable, Netflix"", ""Wine glasses"", ""Hot water"", ""Room-darkening shades"", ""Cleaning products"", ""Heating"", ""Bed linens"", ""Coffee maker"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Dedicated workspace: desk and monitor"", ""Cooking basics"", ""Kitchen""]",5.0,5.0,1,2,0,27,542.1859178191098,177.32824009659072,1,3
49283899,Commune de Genève,46.20373,6.15885,Entire apartment,Entire home/apt,141.0,3,1.5,"[""Washer"", ""Smoke alarm"", ""Dining table"", ""Private entrance"", ""Hot water kettle"", ""Iron"", ""Shampoo"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Outdoor furniture"", ""Essentials"", ""Wine glasses"", ""Hot water"", ""Lockbox"", ""Dedicated workspace"", ""Dishwasher"", ""Stove"", ""Patio or balcony"", ""Heating"", ""Dryer"", ""Coffee maker"", ""Freezer"", ""Nespresso machine"", ""Long term stays allowed"", ""Refrigerator"", ""Cooking basics"", ""Kitchen""]",4.0,5.0,1,1,0,27,458.7472885471689,344.731469299408,4,0
49292169,Commune de Genève,46.19403,6.14815,Entire apartment,Entire home/apt,99.0,4,1.0,"[""Extra pillows and blankets"", ""Cable TV"", ""Dishes and silverware"", ""Iron"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Air conditioning"", ""Hot water"", ""Dedicated workspace"", ""Elevator"", ""TV with standard cable"", ""Stove"", ""Heating"", ""Bed linens"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Kitchen""]",4.42,4.83,1,16,0,22,202.30811327988357,528.6869560539387,2,0
49314104,Commune de Genève,46.20589,6.15969,Entire apartment,Entire home/apt,150.0,2,1.0,"[""Wifi"", ""Hangers"", ""Elevator"", ""Long term stays allowed"", ""Dishes and silverware"", ""Essentials"", ""Washer"", ""TV"", ""Bathtub"", ""Hot water"", ""Hot tub"", ""Kitchen""]",4.615576671035387,4.782021276595745,0,1,0,12,453.6352141553777,595.569325170879,2,0
49363543,Collex-Bossy,46.27074,6.13026,Private room in villa,Private room,63.0,2,1.5,"[""Mosquito net"", ""Portable fans"", ""Lock on bedroom door"", ""Dishes and silverware"", ""Clothing storage"", ""Washer"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Dining table"", ""Private entrance"", ""Private patio or balcony"", ""Hot water kettle"", ""BBQ grill"", ""Central heating"", ""Wifi"", ""Carbon monoxide alarm"", ""Pour-over coffee"", ""Outdoor furniture"", ""Essentials"", ""Bathtub"", ""Hot water"", ""Drying rack for clothing"", ""Private fenced garden or backyard"", ""Dishwasher"", ""Room-darkening shades"", ""Stove"", ""Fireplace guards"", ""Free driveway parking on premises \u2013 4 spaces"", ""Bed linens"", ""Coffee maker"", ""Freezer"", ""Indoor fireplace"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Pack \u2019n Play/travel crib"", ""Outdoor dining area"", ""Oven"", ""Body soap"", ""Cooking basics"", ""Kitchen""]",4.615576671035387,4.782021276595745,1,15,0,42,5209.610250894113,3521.818699899341,0,0
